M/Z,INTENSITY
217.6031,1.30E+01
217.6096,9.00E+00
217.616,4.00E+00
217.6225,2.90E+01
217.6289,2.70E+01
217.6353,8.90E+01
217.6418,9.50E+01
217.6482,6.20E+01
217.6547,0.00E+00
217.6611,3.80E+01
217.6675,4.50E+01
217.674,2.70E+01
217.6804,4.40E+01
217.6869,5.60E+01
217.6933,7.00E+00
217.6998,3.20E+01
217.7062,1.30E+01
217.7127,2.60E+01
217.7191,3.40E+01
217.7255,2.00E+01
217.732,7.60E+01
217.7384,1.30E+01
217.7449,1.10E+01
217.7513,8.90E+01
217.7578,5.60E+01
217.7642,1.80E+01
217.7706,9.00E+00
217.7771,2.60E+01
217.7835,4.00E+01
217.79,2.70E+01
217.7964,3.20E+01
217.8029,2.50E+01
217.8093,7.10E+01
217.8158,7.20E+01
217.8222,1.90E+01
217.8287,4.60E+01
217.8351,4.50E+01
217.8416,2.60E+01
217.848,3.30E+01
217.8544,1.50E+01
217.8609,1.14E+02
217.8674,1.34E+02
217.8738,1.21E+02
217.8802,8.00E+01
217.8867,4.80E+01
217.8931,7.70E+01
217.8996,1.40E+02
217.906,1.81E+02
217.9125,4.60E+01
217.9189,1.21E+02
217.9254,1.30E+02
217.9318,7.70E+01
217.9383,9.30E+01
217.9447,2.22E+02
217.9512,1.08E+02
217.9576,9.30E+01
217.9641,6.50E+01
217.9705,2.90E+01
217.977,7.00E+00
217.9834,5.70E+01
217.9899,8.20E+01
217.9963,1.42E+02
218.0027,7.80E+01
218.0092,9.50E+01
218.0156,4.60E+01
218.0221,8.00E+01
218.0285,9.20E+01
218.035,8.70E+01
218.0414,7.50E+01
218.0479,1.97E+02
218.0543,1.10E+03
218.0608,6.70E+03
218.0672,3.30E+04
218.0737,6.99E+04
218.0801,5.35E+04
218.0866,2.17E+04
218.093,1.22E+04
218.0995,1.70E+04
218.1059,3.51E+04
218.1124,3.07E+04
218.1188,1.29E+04
218.1253,2.33E+03
218.1317,4.69E+02
218.1382,3.74E+02
218.1446,1.61E+02
218.1511,2.01E+02
218.1575,3.15E+02
218.164,1.61E+02
218.1704,3.20E+01
218.1769,2.90E+01
218.1833,6.10E+01
218.1898,5.40E+01
218.1962,3.30E+01
218.2027,4.30E+01
218.2092,1.17E+02
218.2156,8.90E+01
218.222,6.60E+01
218.2285,4.10E+01
218.235,9.00E+00
218.2414,1.20E+01
218.2478,7.00E+00
218.2543,5.40E+01
218.2608,2.30E+01
218.2672,1.14E+02
218.2737,3.70E+01
218.2801,9.30E+01
218.2866,1.90E+01
218.293,9.80E+01
218.2995,1.15E+02
218.3059,1.36E+02
218.3124,7.80E+01
218.3188,4.60E+01
218.3253,1.03E+02
218.3317,9.30E+01
218.3382,5.00E+01
218.3447,1.20E+02
218.3511,1.61E+02
218.3576,3.20E+01
218.364,6.80E+01
218.3705,3.20E+01
218.3769,5.30E+01
218.3834,3.20E+01
218.3898,4.40E+01
218.3963,1.60E+01
218.4027,2.80E+01
218.4092,4.90E+01
218.4156,1.59E+02
218.4221,1.86E+02
218.4286,2.70E+01
218.435,3.00E+01
218.4415,4.30E+01
218.4479,3.90E+01
218.4544,7.10E+01
218.4608,7.10E+01
218.4673,9.70E+01
218.4737,4.30E+01
218.4802,7.20E+01
218.4866,4.10E+01
218.4931,4.60E+01
218.4996,3.30E+01
218.506,9.00E+01
218.5125,8.70E+01
218.5189,6.40E+01
218.5254,2.50E+01
218.5319,4.00E+01
218.5383,4.00E+00
218.5448,6.80E+01
218.5512,8.20E+01
218.5577,7.10E+01
218.5641,8.30E+01
218.5706,7.00E+01
218.577,4.00E+01
218.5835,2.00E+00
218.59,2.50E+01
218.5964,1.30E+01
218.6029,4.70E+01
218.6093,8.00E+00
218.6158,2.60E+01
218.6223,1.59E+02
218.6287,5.90E+01
218.6352,7.10E+01
218.6416,1.50E+01
218.6481,8.60E+01
218.6545,1.08E+02
218.661,9.60E+01
218.6674,8.00E+01
218.6739,1.31E+02
218.6804,0.00E+00
218.6868,7.00E+00
218.6933,1.02E+02
218.6998,1.14E+02
218.7062,1.70E+01
218.7127,3.50E+01
218.7191,8.40E+01
218.7256,6.10E+01
218.732,8.60E+01
218.7385,6.30E+01
218.7449,7.50E+01
218.7514,3.90E+01
218.7579,1.52E+02
218.7643,1.89E+02
218.7708,4.20E+01
218.7773,8.60E+01
218.7837,9.40E+01
218.7902,6.90E+01
218.7966,4.00E+01
218.8031,1.01E+02
218.8096,8.10E+01
218.816,1.22E+02
218.8225,1.44E+02
218.8289,6.90E+01
218.8354,8.90E+01
218.8419,7.10E+01
218.8483,9.30E+01
218.8548,2.04E+02
218.8613,1.51E+02
218.8677,1.42E+02
218.8742,1.16E+02
218.8806,4.00E+01
218.8871,1.05E+02
218.8936,1.70E+02
218.9,1.01E+02
218.9065,6.70E+01
218.9129,1.47E+02
218.9194,6.80E+01
218.9259,9.40E+01
218.9323,6.20E+01
218.9388,6.70E+01
218.9453,1.29E+02
218.9517,1.39E+02
218.9582,2.17E+02
218.9646,1.06E+02
218.9711,1.30E+02
218.9776,1.29E+02
218.984,3.53E+02
218.9905,1.75E+02
218.9969,1.10E+02
219.0034,1.94E+02
219.0099,2.14E+02
219.0164,2.86E+02
219.0228,2.45E+02
219.0293,2.81E+02
219.0357,1.02E+03
219.0422,1.90E+03
219.0487,1.70E+03
219.0551,1.20E+03
219.0616,1.71E+03
219.0681,1.40E+04
219.0745,1.35E+05
219.081,5.16E+05
219.0874,4.32E+05
219.0939,9.75E+04
219.1004,1.60E+04
219.1069,4.75E+03
219.1133,7.64E+03
219.1198,1.14E+04
219.1262,7.08E+03
219.1327,1.93E+03
219.1392,8.00E+02
219.1456,8.06E+02
219.1521,7.55E+02
219.1586,3.81E+02
219.165,3.83E+02
219.1715,2.36E+02
219.178,2.34E+02
219.1844,2.49E+02
219.1909,1.32E+02
219.1974,8.50E+01
219.2038,9.70E+01
219.2103,1.17E+02
219.2168,7.40E+01
219.2232,1.06E+02
219.2297,1.57E+02
219.2362,1.59E+02
219.2426,2.23E+02
219.2491,1.43E+02
219.2556,7.30E+01
219.262,8.30E+01
219.2685,5.50E+01
219.275,5.80E+01
219.2814,4.50E+01
219.2879,1.09E+02
219.2944,1.19E+02
219.3008,1.15E+02
219.3073,3.80E+01
219.3138,7.50E+01
219.3202,1.20E+02
219.3267,1.12E+02
219.3332,6.80E+01
219.3396,4.70E+01
219.3461,4.80E+01
219.3526,4.20E+01
219.3591,9.20E+01
219.3655,7.90E+01
219.372,6.80E+01
219.3784,4.70E+01
219.3849,1.30E+01
219.3914,2.05E+02
219.3979,2.40E+02
219.4043,1.87E+02
219.4108,1.70E+02
219.4173,8.00E+01
219.4238,2.30E+01
219.4302,7.40E+01
219.4367,6.70E+01
219.4431,5.80E+01
219.4496,1.24E+02
219.4561,1.02E+02
219.4626,1.28E+02
219.469,7.40E+01
219.4755,1.36E+02
219.482,1.54E+02
219.4884,9.70E+01
219.4949,1.39E+02
219.5014,9.10E+01
219.5079,5.40E+01
219.5143,1.04E+02
219.5208,1.18E+02
219.5273,1.90E+01
219.5337,7.30E+01
219.5402,3.70E+01
219.5467,6.20E+01
219.5531,8.70E+01
219.5596,1.58E+02
219.5661,5.90E+01
219.5726,5.90E+01
219.579,9.00E+01
219.5855,1.68E+02
219.592,1.36E+02
219.5984,6.30E+01
219.6049,6.80E+01
219.6114,5.60E+01
219.6179,1.03E+02
219.6243,5.30E+01
219.6308,7.00E+01
219.6373,9.20E+01
219.6438,2.10E+01
219.6502,3.90E+01
219.6567,1.25E+02
219.6632,1.52E+02
219.6697,1.20E+02
219.6761,5.40E+01
219.6826,5.30E+01
219.6891,8.00E+01
219.6955,8.00E+01
219.702,5.10E+01
219.7085,2.30E+01
219.715,1.15E+02
219.7214,1.21E+02
219.7279,6.50E+01
219.7344,7.20E+01
219.7409,5.80E+01
219.7473,1.09E+02
219.7538,1.00E+02
219.7603,4.80E+01
219.7668,9.20E+01
219.7732,1.20E+02
219.7797,1.35E+02
219.7862,8.00E+01
219.7927,1.20E+02
219.7991,1.67E+02
219.8056,1.02E+02
219.8121,1.53E+02
219.8186,7.90E+01
219.825,1.58E+02
219.8315,1.02E+02
219.838,7.80E+01
219.8445,1.34E+02
219.8509,8.30E+01
219.8574,1.30E+02
219.8639,2.07E+02
219.8704,8.90E+01
219.8768,1.33E+02
219.8833,4.10E+01
219.8898,1.72E+02
219.8963,5.60E+01
219.9027,1.29E+02
219.9092,2.47E+02
219.9157,2.28E+02
219.9222,1.21E+02
219.9287,1.45E+02
219.9351,2.89E+02
219.9416,1.15E+02
219.9481,1.93E+02
219.9546,1.50E+02
219.961,1.10E+02
219.9675,1.62E+02
219.974,1.01E+02
219.9805,1.92E+02
219.9869,1.61E+02
219.9934,1.31E+02
219.9999,1.80E+02
220.0064,1.23E+02
220.0129,2.16E+02
220.0193,2.65E+02
220.0258,4.36E+02
220.0323,4.78E+02
220.0388,1.73E+03
220.0453,9.98E+03
220.0517,2.38E+04
220.0582,1.75E+04
220.0647,7.74E+03
220.0712,1.36E+04
220.0777,4.83E+04
220.0841,3.18E+05
220.0906,7.37E+05
220.0971,3.57E+05
220.1036,4.77E+04
220.11,5.18E+03
220.1165,1.54E+03
220.123,2.31E+03
220.1295,2.58E+03
220.136,1.19E+03
220.1424,4.26E+02
220.1489,4.70E+02
220.1554,2.95E+02
220.1619,2.47E+02
220.1684,4.17E+02
220.1749,3.41E+02
220.1813,1.49E+02
220.1878,1.69E+02
220.1943,1.32E+02
220.2008,1.32E+02
220.2072,1.79E+02
220.2137,1.28E+02
220.2202,1.34E+02
220.2267,8.20E+01
220.2332,1.18E+02
220.2397,1.16E+02
220.2462,2.48E+02
220.2526,2.09E+02
220.2591,1.80E+02
220.2656,1.52E+02
220.2721,1.99E+02
220.2785,1.36E+02
220.285,1.77E+02
220.2915,1.49E+02
220.298,1.54E+02
220.3045,5.70E+01
220.311,2.45E+02
220.3174,7.70E+01
220.3239,1.11E+02
220.3304,1.60E+02
220.3369,1.59E+02
220.3434,1.45E+02
220.3499,1.42E+02
220.3563,6.50E+01
220.3628,1.26E+02
220.3693,1.04E+02
220.3758,2.40E+01
220.3823,2.60E+01
220.3888,5.50E+01
220.3952,4.80E+01
220.4017,7.60E+01
220.4082,9.90E+01
220.4147,1.63E+02
220.4212,1.69E+02
220.4277,4.40E+01
220.4342,7.90E+01
220.4406,9.00E+01
220.4471,1.52E+02
220.4536,3.17E+02
220.4601,7.80E+01
220.4666,4.50E+01
220.4731,4.70E+01
220.4795,9.10E+01
220.486,9.90E+01
220.4925,5.30E+01
220.499,1.59E+02
220.5055,1.25E+02
220.512,1.69E+02
220.5185,1.16E+02
220.5249,1.34E+02
220.5314,9.40E+01
220.5379,1.15E+02
220.5444,1.96E+02
220.5509,9.20E+01
220.5574,8.20E+01
220.5639,1.21E+02
220.5704,6.50E+01
220.5768,6.50E+01
220.5833,1.20E+02
220.5898,9.90E+01
220.5963,7.70E+01
220.6028,9.10E+01
220.6093,9.90E+01
220.6158,5.20E+01
220.6222,4.10E+01
220.6287,9.00E+01
220.6352,3.70E+01
220.6417,5.90E+01
220.6482,2.50E+01
220.6547,6.90E+01
220.6612,9.20E+01
220.6676,1.61E+02
220.6741,1.44E+02
220.6806,1.04E+02
220.6871,1.35E+02
220.6936,2.13E+02
220.7001,6.80E+01
220.7066,3.90E+01
220.7131,6.00E+01
220.7196,1.79E+02
220.726,1.25E+02
220.7325,1.36E+02
220.739,6.40E+01
220.7455,6.10E+01
220.752,8.10E+01
220.7585,6.20E+01
220.765,9.60E+01
220.7715,1.55E+02
220.778,1.17E+02
220.7844,1.65E+02
220.7909,8.30E+01
220.7974,1.08E+02
220.8039,1.95E+02
220.8104,7.00E+01
220.8169,6.50E+01
220.8234,6.30E+01
220.8299,1.41E+02
220.8364,1.08E+02
220.8429,1.71E+02
220.8493,5.80E+01
220.8558,9.10E+01
220.8623,1.49E+02
220.8688,1.71E+02
220.8753,1.87E+02
220.8818,1.58E+02
220.8883,1.72E+02
220.8948,1.25E+02
220.9013,1.01E+02
220.9078,5.90E+01
220.9143,4.30E+01
220.9208,1.33E+02
220.9272,1.15E+02
220.9337,1.24E+02
220.9402,1.48E+02
220.9467,2.02E+02
220.9532,1.92E+02
220.9597,1.26E+02
220.9662,1.26E+02
220.9727,2.37E+02
220.9792,4.09E+02
220.9857,2.71E+02
220.9922,2.62E+02
220.9987,1.84E+02
221.0052,4.81E+02
221.0116,2.51E+02
221.0181,3.09E+02
221.0246,2.39E+02
221.0311,4.42E+02
221.0376,4.57E+02
221.0441,3.18E+03
221.0506,2.73E+04
221.0571,1.41E+05
221.0636,2.06E+05
221.0701,1.06E+05
221.0766,8.64E+04
221.0831,8.60E+04
221.0896,1.23E+05
221.0961,2.79E+05
221.1026,2.06E+05
221.109,5.04E+04
221.1155,5.42E+03
221.122,1.84E+03
221.1285,2.11E+03
221.135,2.77E+03
221.1415,2.00E+03
221.148,6.46E+02
221.1545,3.54E+02
221.161,3.44E+02
221.1675,1.79E+02
221.174,1.96E+02
221.1805,2.02E+02
221.187,2.24E+02
221.1935,3.33E+02
221.2,2.56E+02
221.2065,6.10E+01
221.213,1.72E+02
221.2195,2.00E+02
221.226,1.78E+02
221.2325,2.32E+02
221.239,1.60E+02
221.2455,1.31E+02
221.252,4.30E+01
221.2584,4.60E+01
221.2649,1.25E+02
221.2714,1.67E+02
221.2779,9.70E+01
221.2844,7.30E+01
221.2909,2.50E+01
221.2974,3.20E+01
221.3039,1.43E+02
221.3104,1.39E+02
221.3169,8.90E+01
221.3234,9.00E+01
221.3299,2.10E+01
221.3364,6.40E+01
221.3429,1.46E+02
221.3494,5.70E+01
221.3559,8.30E+01
221.3624,1.00E+02
221.3689,1.55E+02
221.3754,8.80E+01
221.3819,1.92E+02
221.3884,7.10E+01
221.3949,8.00E+01
221.4014,1.18E+02
221.4079,1.02E+02
221.4144,1.04E+02
221.4209,1.01E+02
221.4274,8.50E+01
221.4339,3.10E+01
221.4404,7.00E+01
221.4469,9.50E+01
221.4534,6.00E+01
221.4599,7.90E+01
221.4664,1.93E+02
221.4729,5.60E+01
221.4794,1.15E+02
221.4859,1.05E+02
221.4924,9.40E+01
221.4989,1.59E+02
221.5054,1.22E+02
221.5119,5.50E+01
221.5184,4.90E+01
221.5249,4.30E+01
221.5314,1.63E+02
221.5379,1.04E+02
221.5444,8.30E+01
221.5509,9.50E+01
221.5574,1.41E+02
221.5639,6.90E+01
221.5704,9.70E+01
221.5769,5.70E+01
221.5834,3.00E+01
221.5899,3.10E+01
221.5964,1.47E+02
221.6029,1.20E+02
221.6094,1.51E+02
221.6159,9.80E+01
221.6224,1.27E+02
221.6289,5.90E+01
221.6354,9.90E+01
221.6419,4.00E+01
221.6484,1.40E+01
221.6549,2.30E+01
221.6614,3.40E+01
221.6679,4.10E+01
221.6744,8.30E+01
221.6809,9.40E+01
221.6874,1.30E+02
221.6939,8.00E+01
221.7004,6.10E+01
221.7069,2.90E+01
221.7134,1.27E+02
221.7199,1.53E+02
221.7264,6.60E+01
221.7329,1.70E+01
221.7395,2.00E+01
221.746,6.40E+01
221.7525,1.46E+02
221.759,1.07E+02
221.7655,9.10E+01
221.772,1.30E+02
221.7785,1.37E+02
221.785,5.70E+01
221.7915,4.30E+01
221.798,1.08E+02
221.8045,6.80E+01
221.811,5.00E+01
221.8175,7.10E+01
221.824,2.20E+01
221.8305,1.17E+02
221.837,1.23E+02
221.8435,1.20E+02
221.85,1.50E+01
221.8565,4.50E+01
221.863,4.20E+01
221.8696,1.80E+01
221.8761,5.60E+01
221.8826,4.30E+01
221.8891,1.27E+02
221.8956,9.40E+01
221.9021,1.04E+02
221.9086,1.11E+02
221.9151,2.30E+02
221.9216,9.90E+01
221.9281,6.50E+01
221.9346,2.12E+02
221.9411,1.19E+02
221.9476,7.80E+01
221.9541,7.20E+01
221.9606,1.14E+02
221.9671,1.50E+02
221.9736,2.27E+02
221.9801,2.39E+02
221.9866,1.72E+02
221.9932,1.14E+02
221.9997,2.14E+02
222.0062,1.88E+02
222.0127,1.93E+02
222.0192,3.44E+02
222.0257,2.25E+02
222.0322,3.59E+02
222.0387,5.17E+02
222.0452,1.03E+03
222.0517,4.90E+03
222.0582,3.83E+04
222.0647,1.63E+05
222.0713,2.19E+05
222.0778,1.05E+05
222.0843,4.44E+04
222.0908,2.58E+04
222.0973,3.87E+04
222.1038,5.86E+04
222.1103,3.61E+04
222.1168,1.02E+04
222.1233,1.24E+03
222.1298,5.85E+02
222.1364,7.11E+02
222.1429,7.05E+02
222.1494,3.41E+02
222.1559,2.17E+02
222.1624,1.01E+02
222.1689,2.48E+02
222.1754,1.14E+02
222.1819,7.30E+01
222.1884,1.39E+02
222.1949,1.85E+02
222.2014,9.00E+01
222.208,1.18E+02
222.2145,4.10E+01
222.221,1.14E+02
222.2275,1.41E+02
222.234,1.30E+02
222.2405,1.59E+02
222.247,1.78E+02
222.2535,1.02E+02
222.26,8.50E+01
222.2665,1.23E+02
222.2731,1.32E+02
222.2796,9.10E+01
222.2861,8.00E+01
222.2926,2.50E+01
222.2991,1.10E+01
222.3056,6.60E+01
222.3121,1.03E+02
222.3186,1.56E+02
222.3252,5.70E+01
222.3317,6.20E+01
222.3382,9.30E+01
222.3447,7.70E+01
222.3512,6.90E+01
222.3577,6.50E+01
222.3642,2.90E+01
222.3708,1.28E+02
222.3773,4.90E+01
222.3838,4.20E+01
222.3903,5.70E+01
222.3968,5.70E+01
222.4033,1.41E+02
222.4098,1.67E+02
222.4163,4.40E+01
222.4229,5.50E+01
222.4294,1.03E+02
222.4359,1.24E+02
222.4424,3.30E+01
222.4489,1.43E+02
222.4554,8.20E+01
222.4619,8.40E+01
222.4685,3.80E+01
222.475,6.00E+00
222.4815,7.40E+01
222.488,9.30E+01
222.4945,9.10E+01
222.501,4.00E+01
222.5075,1.16E+02
222.5141,1.41E+02
222.5206,5.00E+01
222.5271,7.30E+01
222.5336,9.60E+01
222.5401,3.50E+01
222.5466,8.40E+01
222.5531,3.90E+01
222.5597,5.00E+01
222.5662,9.60E+01
222.5727,7.50E+01
222.5792,2.28E+02
222.5857,3.31E+02
222.5922,9.70E+01
222.5988,1.30E+02
222.6053,0.00E+00
222.6118,4.80E+01
222.6183,1.12E+02
222.6248,9.90E+01
222.6313,1.04E+02
222.6378,1.28E+02
222.6444,5.00E+01
222.6509,1.09E+02
222.6574,2.39E+02
222.6639,1.10E+02
222.6704,6.60E+01
222.677,8.90E+01
222.6835,4.70E+01
222.69,5.90E+01
222.6965,1.36E+02
222.703,5.60E+01
222.7095,2.80E+01
222.7161,2.50E+01
222.7226,2.80E+01
222.7291,1.04E+02
222.7356,1.81E+02
222.7421,1.96E+02
222.7486,1.06E+02
222.7552,1.22E+02
222.7617,4.70E+01
222.7682,9.40E+01
222.7747,7.30E+01
222.7813,6.00E+01
222.7878,1.16E+02
222.7943,1.15E+02
222.8008,7.80E+01
222.8073,1.00E+02
222.8138,7.20E+01
222.8204,5.50E+01
222.8269,6.30E+01
222.8334,1.40E+02
222.8399,7.40E+01
222.8465,1.59E+02
222.853,9.40E+01
222.8595,8.80E+01
222.866,9.60E+01
222.8725,7.70E+01
222.879,1.31E+02
222.8856,1.98E+02
222.8921,1.70E+02
222.8986,1.12E+02
222.9051,1.00E+02
222.9116,1.08E+02
222.9182,2.42E+02
222.9247,2.18E+02
222.9312,1.34E+02
222.9377,5.10E+01
222.9443,1.04E+02
222.9508,2.16E+02
222.9573,1.41E+02
222.9638,2.57E+02
222.9703,2.70E+02
222.9769,2.91E+02
222.9834,2.94E+02
222.9899,2.23E+02
222.9964,3.17E+02
223.0029,2.73E+02
223.0095,2.53E+02
223.016,3.49E+02
223.0225,7.87E+02
223.029,1.98E+03
223.0356,5.51E+03
223.0421,7.49E+03
223.0486,4.02E+03
223.0551,3.53E+03
223.0616,1.43E+04
223.0682,1.24E+05
223.0747,6.42E+05
223.0812,7.02E+05
223.0878,1.88E+05
223.0943,4.74E+04
223.1008,1.79E+04
223.1073,2.30E+04
223.1138,4.82E+04
223.1204,3.42E+04
223.1269,7.16E+03
223.1334,1.20E+03
223.1399,6.94E+02
223.1465,5.50E+02
223.153,7.42E+02
223.1595,5.94E+02
223.166,4.11E+02
223.1726,1.90E+02
223.1791,1.08E+02
223.1856,1.78E+02
223.1921,2.05E+02
223.1987,2.04E+02
223.2052,1.01E+02
223.2117,1.95E+02
223.2182,7.40E+01
223.2247,1.43E+02
223.2313,2.14E+02
223.2378,3.73E+02
223.2443,4.26E+02
223.2509,1.08E+02
223.2574,1.68E+02
223.2639,1.31E+02
223.2704,1.10E+02
223.277,5.60E+01
223.2835,7.60E+01
223.29,1.54E+02
223.2965,1.05E+02
223.3031,1.52E+02
223.3096,8.80E+01
223.3161,8.90E+01
223.3226,8.20E+01
223.3292,1.19E+02
223.3357,9.50E+01
223.3422,9.90E+01
223.3488,1.55E+02
223.3553,1.71E+02
223.3618,1.83E+02
223.3683,1.44E+02
223.3749,1.08E+02
223.3814,3.60E+01
223.3879,6.10E+01
223.3944,3.30E+01
223.401,9.40E+01
223.4075,1.12E+02
223.414,1.36E+02
223.4206,7.10E+01
223.4271,9.80E+01
223.4336,7.70E+01
223.4401,6.00E+01
223.4467,2.44E+02
223.4532,1.44E+02
223.4597,8.30E+01
223.4662,2.70E+01
223.4728,1.02E+02
223.4793,7.90E+01
223.4858,1.40E+02
223.4924,8.50E+01
223.4989,6.70E+01
223.5054,8.20E+01
223.512,8.50E+01
223.5185,9.80E+01
223.525,5.60E+01
223.5316,4.40E+01
223.5381,9.60E+01
223.5446,7.50E+01
223.5511,1.52E+02
223.5577,1.02E+02
223.5642,5.20E+01
223.5707,1.45E+02
223.5773,7.30E+01
223.5838,1.51E+02
223.5903,1.46E+02
223.5968,1.27E+02
223.6034,6.50E+01
223.6099,1.60E+01
223.6164,8.90E+01
223.623,6.60E+01
223.6295,1.29E+02
223.636,2.17E+02
223.6426,1.65E+02
223.6491,3.90E+01
223.6556,9.80E+01
223.6622,1.17E+02
223.6687,6.20E+01
223.6752,8.90E+01
223.6818,8.50E+01
223.6883,1.06E+02
223.6948,1.04E+02
223.7014,1.20E+02
223.7079,7.10E+01
223.7144,1.39E+02
223.7209,9.20E+01
223.7275,3.80E+01
223.734,9.20E+01
223.7406,1.46E+02
223.7471,5.40E+01
223.7536,5.20E+01
223.7601,1.97E+02
223.7667,1.65E+02
223.7732,2.40E+02
223.7798,4.80E+01
223.7863,2.29E+02
223.7928,1.22E+02
223.7993,2.70E+02
223.8059,1.99E+02
223.8124,1.85E+02
223.819,1.11E+02
223.8255,1.18E+02
223.832,1.10E+02
223.8386,6.90E+01
223.8451,1.16E+02
223.8516,1.11E+02
223.8582,1.30E+02
223.8647,5.80E+01
223.8712,9.30E+01
223.8778,1.81E+02
223.8843,8.70E+01
223.8908,2.02E+02
223.8974,1.83E+02
223.9039,1.93E+02
223.9104,1.74E+02
223.917,1.85E+02
223.9235,4.25E+02
223.9301,2.47E+02
223.9366,1.47E+02
223.9431,1.43E+02
223.9496,2.06E+02
223.9562,2.47E+02
223.9627,3.70E+02
223.9693,3.00E+02
223.9758,3.13E+02
223.9823,3.49E+02
223.9889,3.35E+02
223.9954,4.08E+02
224.002,4.50E+02
224.0085,7.84E+02
224.015,6.49E+02
224.0215,9.20E+02
224.0281,1.37E+03
224.0346,5.63E+03
224.0412,2.98E+04
224.0477,5.68E+04
224.0542,2.77E+04
224.0608,1.44E+04
224.0673,2.75E+04
224.0739,9.98E+04
224.0804,7.41E+05
224.0869,1.42E+06
224.0935,4.62E+05
224.1,5.27E+04
224.1065,8.99E+03
224.1131,8.57E+03
224.1196,2.66E+04
224.1262,2.77E+04
224.1327,9.45E+03
224.1392,1.96E+03
224.1458,5.14E+02
224.1523,4.96E+02
224.1589,6.92E+02
224.1654,8.16E+02
224.1719,7.15E+02
224.1785,3.70E+02
224.185,1.61E+02
224.1915,2.74E+02
224.1981,3.14E+02
224.2046,2.70E+02
224.2112,1.95E+02
224.2177,1.24E+02
224.2243,3.45E+02
224.2308,3.05E+02
224.2373,3.92E+02
224.2439,1.61E+03
224.2504,1.40E+03
224.2569,4.75E+02
224.2635,2.75E+02
224.27,2.56E+02
224.2766,1.88E+02
224.2831,2.94E+02
224.2896,3.26E+02
224.2962,1.86E+02
224.3027,1.99E+02
224.3093,1.54E+02
224.3158,1.66E+02
224.3224,2.31E+02
224.3289,1.99E+02
224.3354,2.46E+02
224.342,1.73E+02
224.3485,2.13E+02
224.3551,2.41E+02
224.3616,1.84E+02
224.3681,2.24E+02
224.3747,1.72E+02
224.3812,1.13E+02
224.3878,1.49E+02
224.3943,1.53E+02
224.4009,1.30E+02
224.4074,1.03E+02
224.4139,1.16E+02
224.4205,3.40E+01
224.427,8.80E+01
224.4336,1.41E+02
224.4401,1.76E+02
224.4467,1.62E+02
224.4532,2.13E+02
224.4597,1.18E+02
224.4663,3.50E+01
224.4728,3.10E+01
224.4794,1.81E+02
224.4859,1.07E+02
224.4925,9.70E+01
224.499,1.48E+02
224.5056,6.30E+01
224.5121,2.02E+02
224.5186,2.92E+02
224.5252,1.04E+02
224.5317,1.11E+02
224.5383,1.68E+02
224.5448,1.27E+02
224.5514,8.40E+01
224.5579,1.33E+02
224.5645,1.25E+02
224.571,1.71E+02
224.5775,1.61E+02
224.5841,1.49E+02
224.5906,1.26E+02
224.5972,1.20E+02
224.6037,2.94E+02
224.6103,2.38E+02
224.6168,1.52E+02
224.6234,9.50E+01
224.6299,1.07E+02
224.6365,1.99E+02
224.643,1.55E+02
224.6496,1.48E+02
224.6561,1.32E+02
224.6626,8.20E+01
224.6692,1.30E+02
224.6757,1.11E+02
224.6823,3.20E+01
224.6888,5.00E+01
224.6954,9.50E+01
224.7019,9.60E+01
224.7085,4.80E+01
224.715,2.00E+02
224.7216,2.37E+02
224.7281,9.80E+01
224.7346,1.39E+02
224.7412,5.10E+01
224.7477,1.49E+02
224.7543,2.10E+02
224.7608,9.40E+01
224.7674,1.24E+02
224.7739,7.70E+01
224.7805,1.99E+02
224.787,1.35E+02
224.7936,1.66E+02
224.8001,1.07E+02
224.8067,2.03E+02
224.8132,2.19E+02
224.8198,1.11E+02
224.8263,7.60E+01
224.8329,1.22E+02
224.8394,1.21E+02
224.846,1.84E+02
224.8525,5.30E+01
224.8591,1.53E+02
224.8656,2.53E+02
224.8722,1.23E+02
224.8787,1.86E+02
224.8853,8.40E+01
224.8918,1.77E+02
224.8984,3.95E+02
224.9049,1.12E+02
224.9115,1.44E+02
224.918,2.39E+02
224.9246,3.05E+02
224.9311,3.45E+02
224.9377,2.91E+02
224.9442,2.61E+02
224.9508,3.25E+02
224.9573,3.91E+02
224.9639,3.39E+02
224.9704,2.27E+02
224.977,3.28E+02
224.9835,3.09E+02
224.9901,3.42E+02
224.9966,2.55E+02
225.0032,3.01E+02
225.0097,4.21E+02
225.0163,4.28E+02
225.0228,6.18E+02
225.0294,6.91E+02
225.0359,1.80E+03
225.0425,1.11E+04
225.049,6.41E+04
225.0556,1.38E+05
225.0621,9.00E+04
225.0687,6.43E+04
225.0752,9.94E+04
225.0818,1.48E+05
225.0883,4.50E+05
225.0949,5.53E+05
225.1015,1.79E+05
225.108,2.68E+04
225.1146,4.01E+03
225.1211,4.99E+03
225.1277,9.52E+03
225.1342,6.94E+03
225.1408,2.22E+03
225.1473,8.96E+02
225.1539,4.20E+02
225.1604,3.81E+02
225.167,4.29E+02
225.1735,3.03E+02
225.1801,4.32E+02
225.1867,2.23E+02
225.1932,2.00E+02
225.1998,2.45E+02
225.2063,2.07E+02
225.2129,3.04E+02
225.2194,3.17E+02
225.226,3.06E+02
225.2325,2.05E+02
225.2391,2.44E+02
